name;company_name;company_url;location;total_feedback;count_feedback,recruiter_urlAndré Nürnberger;PAN Personalvermittlung & Beratung;https://www.bestcruiter.com/personalberatung/pan-personalvermittlung-beratung;Berlin;4.90;107 Empfehlungen;https://www.bestcruiter.com/person/andre-nuernberger
Melanie Decker;Oprandi & Partner AG Schaffhausen;https://www.bestcruiter.com/personalberatung/oprandi-partner-ag-schaffhausen;Schaffhausen;;;https://bestcruiter.com/person/melanie-decker-1
Christian Düngfelder;MINT Solutions GmbH;https://www.bestcruiter.com/personalberatung/mint-solutions-gmbh;Köln;4.85;4 Empfehlungen;https://bestcruiter.com/person/christian-duengfelder
Tobias Schmitt;MINT Solutions GmbH;;München;4.82;10 Empfehlungen;https://bestcruiter.com/person/tobias-schmitt-1
Herr Torsten Dörrer;Michael Page;;Stuttgart;;;https://bestcruiter.com/person/torsten-doerrer
Marie-Theres Beene;Page Personnel Deutschland GmbH;;Stuttgart;4.61;4 Empfehlungen;https://bestcruiter.com/person/marie-theres-beene
Greta Zaboleviciute;Greifenberg Personalberatung & Recruitment;https://www.bestcruiter.com/personalberatung/greifenberg-personalberatung;München;4.45;11 Empfehlungen;https://bestcruiter.com/person/greta-zaboleviciute-1
Frank Herbst;MEDICmove;;Leipzig;;;https://bestcruiter.com/person/frank-herbst-1
Benjamin Urbanek;GO-NEXT it recruitment;https://www.bestcruiter.com/personalberatung/go-next-it-recruitment;München;4.99;15 Empfehlungen;https://bestcruiter.com/person/benjamin-urbanek
Karl Schmidt;Gulp SolutIon Services GmbH & Co. KG;;Frankfurt am Main;4.48;8 Empfehlungen;https://bestcruiter.com/person/karl-schmidt
Katharina Schön;EPOS Personaldienstleistungen GmbH;;Düsseldorf;4.70;4 Empfehlungen;https://bestcruiter.com/person/katharina-schoen
Lara Schweizer;Gulp GmbH;https://www.bestcruiter.com/personalberatung/gulp-gmbh;Stuttgart;;;https://bestcruiter.com/person/lara-schweizer
Hai-Dang Phan;Gulp GmbH;https://www.bestcruiter.com/personalberatung/gulp-gmbh;Berlin;;;https://bestcruiter.com/person/hai-dang-phan-1
Andre Huber;Passion for People GmbH;https://www.bestcruiter.com/personalberatung/passion-for-people-gmbh;Stuttgart;4.60;1 Empfehlungen;https://bestcruiter.com/person/andr-huber
Sonja Link;hrXperts;;Siegen;4.93;3 Empfehlungen;https://bestcruiter.com/person/sonja-link
Olaf Mayer;"Amadeus FiRe AG - Managing Consultant -  Division IT; Berlin";;Berlin;4.60;2 Empfehlungen;https://bestcruiter.com/person/olaf-mayer-1
Mr Timothy Hembrough;Darwin Recruitment;https://www.bestcruiter.com/personalberatung/darwin-recruitment;Cologne;;;https://bestcruiter.com/person/timothy-hembrough
Mr Timothy Hembrough;Darwin Recruitment;;Cologne;;;https://bestcruiter.com/person/timothy-hembrough-1
Mr Connor Camilleri;Darwin Recruitment;https://www.bestcruiter.com/personalberatung/darwin-recruitment;Braintree;;;https://bestcruiter.com/person/connor-camilleri
Achim Barth;AVANTGARDE Talents GmbH;;München;;;https://bestcruiter.com/person/achim-barth-1
Jasmin Bee;Gulp GmbH;https://www.bestcruiter.com/personalberatung/gulp-gmbh;Stuttgart;;;https://bestcruiter.com/person/jasmin-bee-1
Mr Mark O'Toole;Darwin Recruitment;https://www.bestcruiter.com/personalberatung/darwin-recruitment;Munchen;;;https://bestcruiter.com/person/mark-otoole
Mr. Samuel Cowie;Darwin Recruitment;https://www.bestcruiter.com/personalberatung/darwin-recruitment;Berlin;5.00;2 Empfehlungen;https://bestcruiter.com/person/samuel-samuelcowie-1
Senior Recruitment Consultant - .NET - Frankfurt - Anika Zierz;Evolution Personalvermittlungsgesellschaft;;Magdeburg;5.00;1 Empfehlungen;https://bestcruiter.com/person/anika-zierz
Derek Poth;IT Recruits - Excellent IT Recruiting;https://www.bestcruiter.com/personalberatung/it-recruits---excellent-it-recruiting;Köln;4.94;66 Empfehlungen;https://bestcruiter.com/person/derek-poth
Johann Joachim Barring;Stanton Chase Stuttgart GmbH;https://www.bestcruiter.com/personalberatung/stanton-chase-stuttgart-gmbh;Stuttgart;;;https://bestcruiter.com/person/johannjoachim-barring-1
Jeremy Duquesne;HireBird GmbH;https://www.bestcruiter.com/personalberatung/hirebird-gmbh;Berlin;4.60;2 Empfehlungen;https://bestcruiter.com/person/jeremy-duquesne
Teresa Benesch;MINT Solutions;;München;4.96;5 Empfehlungen;https://bestcruiter.com/person/teresa-benesch-1
Hans Klein;recruitingexperts GmbH;;Köln;;;https://bestcruiter.com/person/hans-klein-1
Torsten Vos-Kruszona;Werk-Bank Personalberatung;https://www.bestcruiter.com/personalberatung/werk-bank-personalberatung;Gelsenkirchen;;;https://bestcruiter.com/person/torsten-vos-kruszona-1
Klaus Becker;BECKER + PARTNER Personalberatung für den Mittelstand PartG.;https://www.bestcruiter.com/personalberatung/becker-partner-personalberatung;Bensheim;;;https://bestcruiter.com/person/klaus-becker
Wolfgang Häfner;BECKER + PARTNER Personalberatung für den Mittelstand PartG.;https://www.bestcruiter.com/personalberatung/becker-partner-personalberatung;Worms;;;https://bestcruiter.com/person/wolfgang-haefner
Felicitas Kluwig;headwaypersonal;https://www.bestcruiter.com/personalberatung/headway-personal;Regensburg;4.71;1 Empfehlungen;https://bestcruiter.com/person/felicitas-kluwig
Kai Gelfert;​GULP Solution Services GmbH & Co. KG;;Dresden;4.87;3 Empfehlungen;https://bestcruiter.com/person/kai-gelfert-1
Anne Greiser;BECKER + PARTNER Personalberatung für den Mittelstand PartG.;https://www.bestcruiter.com/personalberatung/becker-partner-personalberatung;Warendorf;;;https://bestcruiter.com/person/anne-greiser-1
Norbert Hellmanns;BECKER + PARTNER Personalberatung für den Mittelstand PartG.;https://www.bestcruiter.com/personalberatung/becker-partner-personalberatung;Köln;;;https://bestcruiter.com/person/norbert-hellmanns-1
Francis X. Watts;BECKER + PARTNER Personalberatung für den Mittelstand PartG.;https://www.bestcruiter.com/personalberatung/becker-partner-personalberatung;Esslingen;;;https://bestcruiter.com/person/francisx-watts-1
Volker Tschauder;BECKER + PARTNER Personalberatung für den Mittelstand PartG.;https://www.bestcruiter.com/personalberatung/becker-partner-personalberatung;Langenzenn bei Nürnberg;;;https://bestcruiter.com/person/volker-tschauder-1
Maximilian Anetzberger;BECKER + PARTNER Personalberatung für den Mittelstand PartG.;https://www.bestcruiter.com/personalberatung/becker-partner-personalberatung;Sonnen;;;https://bestcruiter.com/person/maximilian-anetzberger-1
Thorsten Rahlmeyer;BECKER + PARTNER Personalberatung für den Mittelstand PartG.;https://www.bestcruiter.com/personalberatung/becker-partner-personalberatung;Bad Oeynhausen;;;https://bestcruiter.com/person/thorsten-rahlmeyer-1
Roland Betz;BECKER + PARTNER Personalberatung für den Mittelstand PartG.;https://www.bestcruiter.com/personalberatung/becker-partner-personalberatung;Hechingen;;;https://bestcruiter.com/person/roland-betz-1
Gunnar Belden;maturias Personalberatung GmbH;https://www.bestcruiter.com/personalberatung/maturias-personalberatung-gmbh;Potsdam;4.94;30 Empfehlungen;https://bestcruiter.com/person/gunnar-belden-1
Toby Lerm;maturias Personalberatung GmbH;https://www.bestcruiter.com/personalberatung/maturias-personalberatung-gmbh;Potsdam;4.73;3 Empfehlungen;https://bestcruiter.com/person/toby-lerm-1
Tina Hettel;FindmyPA;;Unna;;;https://bestcruiter.com/person/tina-hettel
Werner Schmeiche;Fidelitas - Unternehmens- und Personalberatung GmbH;;Karlsruhe;4.87;12 Empfehlungen;https://bestcruiter.com/person/werner-schmeiche-1
Jacob Kähler;Hays;https://www.bestcruiter.com/personalberatung/hays;Berlin;;;https://bestcruiter.com/person/jacob-kaehler-1
Sarah Müller;Dahmen Personalservice GmbH;;Düsseldorf;4.58;7 Empfehlungen;https://bestcruiter.com/person/sarah-mueller-1
Heinfried Reher;KLEEFELD Bildung und Vermittlung;https://www.bestcruiter.com/personalberatung/kleefeld-bildung-und-vermittlung;Dortmund;4.83;9 Empfehlungen;https://bestcruiter.com/person/heinfried-reher-1
Felix Schorre;Rebel Recruiting;https://www.bestcruiter.com/personalberatung/rebel-recruiting;Köln;4.84;44 Empfehlungen;https://bestcruiter.com/person/felix-schorre-1
Vicente Milan;TTA Personal GmbH;https://www.bestcruiter.com/personalberatung/tta-personal-gmbh;Berlin;;;https://bestcruiter.com/person/vicente-milan
Oliver Nordt;TTA Personal GmbH;https://www.bestcruiter.com/personalberatung/tta-personal-gmbh;Berlin;;;https://bestcruiter.com/person/oliver-nordt
Felix Schulze;why worry GmbH;;Köln;;;https://bestcruiter.com/person/felix-schulze
Burkhard Guddorf;WKP Guddorf Personal- und Unternehmensberatungsges. mbH;;Erkrath;;;https://bestcruiter.com/person/burkhard-guddorf
Verena Maisch;ABALON Recruitment GmbH;https://www.bestcruiter.com/personalberatung/abalon-Recruitment;München;5.00;3 Empfehlungen;https://bestcruiter.com/person/verena-maisch
Julian von Blücher;Talent Tree GmbH;https://www.bestcruiter.com/personalberatung/talent-tree-gmbh;München;4.20;1 Empfehlungen;https://bestcruiter.com/person/julian-vonbluecher
Meritmind GmbH;Meritmind;;Düssedorf;;;https://bestcruiter.com/person/meritmind-gmbh
Stephan Gossler;CON Management Consultants;https://www.bestcruiter.com/personalberatung/con-management-consultants;Hannover;;;https://bestcruiter.com/person/stephan-gossler
Managing Partner Steffen Zwirnmann;Antal International;;Berlin, Hamburg, Frankfurt, Nürnberg, München, Stuttgart, Potsdam;4.96;5 Empfehlungen;https://bestcruiter.com/person/steffen-zwirnmann-1
Samuel Ley;DAHMEN Personalservice GmbH;;Düsseldorf;;;https://bestcruiter.com/person/samuel-ley
Senior Consultant | Facility Management Melanie Simon;Cobalt Deutschland GmbH;;München;;;https://bestcruiter.com/person/melanie-simon-1
Anne Brockstädt;Gulp GmbH;https://www.bestcruiter.com/personalberatung/gulp-gmbh;Berlin;;;https://bestcruiter.com/person/anne-brockstaedt
Katerine Salazar Gonzalez;Katerine;;Berlin;;;https://bestcruiter.com/person/katerine-salazargonzalez
Lucia Salcedo Campomanes;Clearstone GmbH;https://www.bestcruiter.com/personalberatung/clearstone-gmbh;München;;;https://bestcruiter.com/person/lucia-salcedocampomanes-1
Jörg Wallberg;karriere.haus;https://www.bestcruiter.com/personalberatung/karriere-haus;Leipzig;;;https://bestcruiter.com/person/joerg-wallberg
Georgios Papanikolaou;PEOPLE GROW;;Offenbach am Main;;;https://bestcruiter.com/person/georgios-papanikolaou
Dr. Thomas K. Heiden;heiden associates Personalberatung;;Berlin;4.79;54 Empfehlungen;https://bestcruiter.com/person/thomask-heiden-1
Claudia Debris;GULP Solution Services GmbH;;Berlin;4.71;7 Empfehlungen;https://bestcruiter.com/person/claudia-debris
Alena Scherer;Talent Tree GmbH;https://www.bestcruiter.com/personalberatung/talent-tree-gmbh;München;;;https://bestcruiter.com/person/alena-scherer
Talent & Recruitment Consultant Alexandra Modschiedler;Talent Tree GmbH;https://www.bestcruiter.com/personalberatung/talent-tree-gmbh;München;4.90;2 Empfehlungen;https://bestcruiter.com/person/alexandra-modschiedler
Christian Fiege;Fiege - Personalberatung Vertrieb GmbH;https://www.bestcruiter.com/personalberatung/fiege-personalberatung-vertriebs-gmbh;Hamburg;4.63;14 Empfehlungen;https://bestcruiter.com/person/christian-fiege-1
Christian Kalous;SciPro Global ein Geschäftszweig der LHi Group GmbH;;München;;;https://bestcruiter.com/person/christian-kalous
Daniel Wirth;Allgeier Experts Pro GmbH;;München;;;https://bestcruiter.com/person/daniel-wirth
Iwan Gulenko;coderfit.com;;Zuerich;4.98;18 Empfehlungen;https://bestcruiter.com/person/iwan-gulenko
Herr James Hynard;GetTechTalent;;Berlin;;;https://bestcruiter.com/person/james-hynard-1
Ahmet Elmas;genYus recruiting services;;Niederkassel;;;https://bestcruiter.com/person/ahmet-elmas-1
Thaddäus Rohrer;Thaddäus Rohrer Personal- und Unternehmensberatung;;Werl;4.70;2 Empfehlungen;https://bestcruiter.com/person/thaddaeus-rohrer-1
Jan Hedfeld;Heti-Consult;;Kierspe;;;https://bestcruiter.com/person/jan-hedfeld-1
Silvio Di Meglio;Triga Consulting GmbH & Co. KG;https://www.bestcruiter.com/personalberatung/triga-consulting-gmbh-co-kg;München;4.88;8 Empfehlungen;https://bestcruiter.com/person/silvio-dimeglio-1
Iryna Mogilner;Gulp GmbH;https://www.bestcruiter.com/personalberatung/gulp-gmbh;Berlin;5.00;2 Empfehlungen;https://bestcruiter.com/person/iryna-mogilner-1
Mareen Reincke;FourEnergy GmbH;;Berlin;5.00;4 Empfehlungen;https://bestcruiter.com/person/mareen-reincke
Justin Quast;Clearstone GmbH;;KÖLN;;;https://bestcruiter.com/person/justin-quast-1
Elodie Modauer;Clearstone GmbH;https://www.bestcruiter.com/personalberatung/clearstone-gmbh;KÖLN;;;https://bestcruiter.com/person/elodie-modauer-1
Jan Svoboda;Clearstone GmbH;;KÖLN;;;https://bestcruiter.com/person/jan-svoboda-1
Maximilian Aulinger;Clearstone GmbH;https://www.bestcruiter.com/personalberatung/clearstone-gmbh;KÖLN;;;https://bestcruiter.com/person/maximilian-aulinger-1
Frau Heike Bisschop;Clearstone GmbH;https://www.bestcruiter.com/personalberatung/clearstone-gmbh;München;4.95;4 Empfehlungen;https://bestcruiter.com/person/heike-bisschop-1
Jaime Bazan;Clearstone GmbH;;KÖLN;;;https://bestcruiter.com/person/jaime-bazan-1
Anh Vu Le;Clearstone GmbH;https://www.bestcruiter.com/personalberatung/clearstone-gmbh;KÖLN;;;https://bestcruiter.com/person/anhvu-le-1
Sascha Tholl;DIS AG;;Stuttgart;;;https://bestcruiter.com/person/sascha-tholl
Felix Herrfurth;akko GmbH;https://www.bestcruiter.com/personalberatung/akko-gmbh;Landau in der Pfalz;5.00;1 Empfehlungen;https://bestcruiter.com/person/felix-herrfurth-1
Georg Eder;Zeel GmbH;https://www.bestcruiter.com/personalberatung/zeel-gmbh;Rosenheim;4.93;3 Empfehlungen;https://bestcruiter.com/person/georg-eder-1
Herr Moses Linnik;Greifenberg Personalberatung & Recruitment;;München;5.00;12 Empfehlungen;https://bestcruiter.com/person/moses-linnik
Christoph Schnatenberg;Zeel GmbH;https://www.bestcruiter.com/personalberatung/zeel-gmbh;München;5.00;1 Empfehlungen;https://bestcruiter.com/person/christoph-schnatenberg
Sven Fröhlich;Zeel GmbH;https://www.bestcruiter.com/personalberatung/zeel-gmbh;Rosenheim;4.90;2 Empfehlungen;https://bestcruiter.com/person/sven-froehlich-1
Sebastian Gotzler;SciPro;https://www.bestcruiter.com/personalberatung/scipro;München;;;https://bestcruiter.com/person/sebastian-gotzler
Mag. Lisa Schabetsberger;SciPro;https://www.bestcruiter.com/personalberatung/scipro;München;;;https://bestcruiter.com/person/lisa-schabetsberger-1
Daniel Perkins;SciPro;https://www.bestcruiter.com/personalberatung/scipro;Munich;4.89;6 Empfehlungen;https://bestcruiter.com/person/daniel-perkins-1
Frau Marie Gerhard;SciPro Global;;München;4.60;1 Empfehlungen;https://bestcruiter.com/person/marie-gerhard-1
Dominik Aliamani;SciPro;https://www.bestcruiter.com/personalberatung/scipro;München;;;https://bestcruiter.com/person/dominik-aliamani
Anja Galka-Jürgens;Jobware GmbH;;Paderborn;;;https://bestcruiter.com/person/anja-galka-juergens
Salim Wardak;Talentrecruiters Personalberatung GmbH;;Frankfurt am Main;4.84;6 Empfehlungen;https://bestcruiter.com/person/salim-wardak
Andreas Vogler;PMC International AG;https://www.bestcruiter.com/personalberatung/pmc-international-ag;Neu-Isenburg;5.00;1 Empfehlungen;https://bestcruiter.com/person/andreas-vogler
Kenjiro Bonilla;Dunkel, Vögele & Associates GmbH;https://www.bestcruiter.com/personalberatung/dunkel-voegele-associates-gmbh;Hamburg;;;https://bestcruiter.com/person/kenjiro-bonilla-1
Herr Claus Hartmann;HIH Consulting GmbH;;Düsseldorf;;;https://bestcruiter.com/person/claus-hartmann-1
Birgit Julius;Zeel GmbH;https://www.bestcruiter.com/personalberatung/zeel-gmbh;München;5.00;2 Empfehlungen;https://bestcruiter.com/person/birgit-julius-1
Mihaela Tokic;SciPro;https://www.bestcruiter.com/personalberatung/scipro;Munich;4.84;5 Empfehlungen;https://bestcruiter.com/person/mihaela-tokic-1
Ana Aleksova;ageneo Life Science Experts Interim Solutions GmbH;https://www.bestcruiter.com/personalberatung/ageneo-life-science-experts-interim-solutions-gmbh;München;5.00;1 Empfehlungen;https://bestcruiter.com/person/ana-aleksova-1
Jörg G. Püschel;Regionaldirektor Organisationsaufbau- & entwicklung;;Düsseldorf, Münster, Bielefeld, Essen, Dortmund, Meerbusch, Ratingen, Duisburg;4.99;15 Empfehlungen;https://bestcruiter.com/person/joerg-pueschel-1
Dipl. Hdl. M.A. phil. Petra Ognjenovic;SciPro;https://www.bestcruiter.com/personalberatung/scipro;München;4.64;10 Empfehlungen;https://bestcruiter.com/person/petra-ognjenovic-1
Daniel Meyer;MEYHEADHUNTER Frankfurt;;Frankfurt am Main;;;https://bestcruiter.com/person/daniel-meyer-1
Daniel Meyer;MEYHEADHUNTER Hamburg;;Hamburg;;;https://bestcruiter.com/person/daniel-meyer-2
Tobias Heinisch - Senior Consultant - .NET Hamburg;Evolution Personalvermittlungsgesellschaft mbH;;Magdeburg;;;https://bestcruiter.com/person/tobias-heinisch-seniorconsultant-nethamburg
Herr Michael Seitz;Michael Page;;Düsseldorf;;;https://bestcruiter.com/person/michael-seitz-1
Herr Olaf Grewe;Antal International Networks;;Hamburg;4.86;35 Empfehlungen;https://bestcruiter.com/person/olaf-grewe
Monika Siesing - Senior Recruitment Consultant - Java;Evolution Personalvermittlungsgesellschaft mbH;;Frankfurt;4.79;5 Empfehlungen;https://bestcruiter.com/person/monika-siesing
Ralf Haase;RALF HAASE Personalberatung KG;;Berlin;;;https://bestcruiter.com/person/ralf-haase-1
Robert Linke;THE Q | Talents&Experts;;Tuntenhausen;;;https://bestcruiter.com/person/robert-linke
Ricarda Than;Gulp GmbH;https://www.bestcruiter.com/personalberatung/gulp-gmbh;Dortmund;4.76;10 Empfehlungen;https://bestcruiter.com/person/ricarda-than
Diana Wenke;Baron Geisler Management GmbH;;Dresden;;;https://bestcruiter.com/person/diana-wenke-1
Hanka Bajric;Modis GmbH;;München;4.93;3 Empfehlungen;https://bestcruiter.com/person/hanka-bajric-1
Herr Christopher Morillon | Risk & Data Analytics;BAUMLINK    Karlstraße 35, 6. Stock Regus;;München;;;https://bestcruiter.com/person/christopher-morillon-1
Martin Hinst;Sommer + Hinst GmbH Headhunter;;Hamburg;5.00;1 Empfehlungen;https://bestcruiter.com/person/martin-hinst-1
Daniel Hentschel;Der Personalberater;;Dresden;;;https://bestcruiter.com/person/daniel-hentschel-1
Dipl.-Ingenieur (FH) Kathrin Zahlten;ReJo Personalberatung;https://www.bestcruiter.com/personalberatung/rejo-personalberatung;Weimar;5.00;1 Empfehlungen;https://bestcruiter.com/person/kathrin-zahlten
Nam Trung Nguyen;ageneo Life Science Experts Interim Solutions GmbH;https://www.bestcruiter.com/personalberatung/ageneo-life-science-experts-interim-solutions-gmbh;München;4.98;9 Empfehlungen;https://bestcruiter.com/person/namtrung-nguyen
Frau Emina Hadziisaku;Kleefeld Bildung und Vemittlung UG;;Dortmund;;;https://bestcruiter.com/person/emina-hadziisaku-1
Dipl.-Kfm. Sven Emmrich;Karrierehelden;;Berlin;;;https://bestcruiter.com/person/sven-emmrich
Jane Sokolowski;Conciliat GmbH;;Stuttgart;;;https://bestcruiter.com/person/jane-sokolowski
Oliver Badura;AQUINUM CONSULTING;;Frankfurt am Main;;;https://bestcruiter.com/person/oliver-badura
Jacqueline Mortsiefer;GULP Solution Services GmbH & Co. KG;;Dortmund;;;https://bestcruiter.com/person/jacqueline-mortsiefer
Tala Nobari;FYTE Germany;;Frankfurt am Main;;;https://bestcruiter.com/person/tala-nobari-1
Patrick Wagner;ABALON Recruitment GmbH;https://www.bestcruiter.com/personalberatung/abalon-Recruitment;München;;;https://bestcruiter.com/person/patrick-wagner-1
Raphael Peyman;Perdigit HR Solutions GmbH;;München;4.50;2 Empfehlungen;https://bestcruiter.com/person/raphael-peyman
Hans- Admin Gruneck;Swissconsult;;Viernheim;;;https://bestcruiter.com/person/hans-admin-gruneck-1
Martin Saghari;Beutler Saghari & Partner Limited;;Iserlohn;4.57;1 Empfehlungen;https://bestcruiter.com/person/martin-saghari
Van Tran;Clearstone Recruiting;;Düsseldorf;;;https://bestcruiter.com/person/van-tran
Holger Lietfien;aktiv personal-service;;Hamburg;;;https://bestcruiter.com/person/holger-lietfien-1
Lena Köhler;Weissenberg Potentials;;Düsseldorf;;;https://bestcruiter.com/person/lena-koehler
frau xxxx xxxxx;xxxxxxxxxxxx;;köln;;;https://bestcruiter.com/person/tiffy-fant
Duc Nguyen;Clearstone GmbH;https://www.bestcruiter.com/personalberatung/clearstone-gmbh;Frankfurt;5.00;2 Empfehlungen;https://bestcruiter.com/person/duc-nguyen
Polina Boevska;Easy Consult Personaldienstleistungen GmbH;;Frankfurt am Main;;;https://bestcruiter.com/person/polina-boevska
Thomas Cloppenburg;PERM4 | Permanent Recruiting GmbH;;Berlin;;;https://bestcruiter.com/person/thomas-cloppenburg-1
Dr. Clemens Schwerdtfeger;Dr. Schwerdtfeger Personalberatung GmbH & Co. KG;;Emstek;4.20;1 Empfehlungen;https://bestcruiter.com/person/clemens-schwerdtfeger
Sebastian Ochs;DAHMEN Personalservice GmbH;https://www.bestcruiter.com/personalberatung/dahmen-personalservice-gmbh;Düsseldorf;4.70;4 Empfehlungen;https://bestcruiter.com/person/sebastian-ochs-1
Heidi Dorr;Zeel GmbH;https://www.bestcruiter.com/personalberatung/zeel-gmbh;München;;;https://bestcruiter.com/person/heidi-dorr-1
Marleen Schork;expertum Holding GmbH;https://www.bestcruiter.com/personalberatung/expertum-holding-gmbh;Kempten;;;https://bestcruiter.com/person/marleen-schork
Christoph Gnadlinger;Grupo Norconsulting SL;https://www.bestcruiter.com/personalberatung/grupo-norconsulting-sl;Linz;5.00;2 Empfehlungen;https://bestcruiter.com/person/christoph-gnadlinger-1
Aytac Cakar;Caissa Global;;Berlin;5.00;3 Empfehlungen;https://bestcruiter.com/person/aytac-cakar
Federico D´Arino;Grupo Norconsulting SL;https://www.bestcruiter.com/personalberatung/grupo-norconsulting-sl;Frankfurt am main;;;https://bestcruiter.com/person/federico-darino
Christine Wagener;Christine Wagener Personalberatung & -entwicklung;;Hamburg, Hafencity;;;https://bestcruiter.com/person/christine-wagener-1
Anika Schneider;ABALON Recruitment GmbH;https://www.bestcruiter.com/personalberatung/abalon-Recruitment;München;4.84;14 Empfehlungen;https://bestcruiter.com/person/anika-henkel-1
Rainer Haske;Dr. Schwerdtfeger Personalberatung GmbH & Co. KG;;Emstek/Ulm/Berlin;4.81;16 Empfehlungen;https://bestcruiter.com/person/rainer-haske-1
Ottmar Hindelang;Dr. Schwerdtfeger Personalberatung GmbH & Co. KG;;Ulm;;;https://bestcruiter.com/person/ottmar-hindelang-1
Dirk Grave;Dr. Schwerdtfeger Personalberatung GmbH & Co. KG;;Emstek, Cloppenburg, Vechta, Oldenburger Münsterland;4.10;2 Empfehlungen;https://bestcruiter.com/person/dirk-grave-1
René Alexander Wessels;Dr. Schwerdtfeger Personalberatung GmbH & Co. KG;;Emstek/Bremen/Oldenburg;4.81;7 Empfehlungen;https://bestcruiter.com/person/renalexander-wessels-1
Herr Ghafoor Mosavi;ABC;;Duisburg;;;https://bestcruiter.com/person/ghafoor-mosavi
Albert Klein;AKlein-Consult;;Eppstein;;;https://bestcruiter.com/person/albert-klein-1
Kareen Ludwig;Cobalt Recruitment GmbH;;München;;;https://bestcruiter.com/person/kareen-ludwig
Frau Julia Wildgruber;Greifenberg Personalberatung & Recruitment;https://www.bestcruiter.com/personalberatung/greifenberg-personalberatung;München;;;https://bestcruiter.com/person/julia-wildgruber
Thomas Kühnlenz;4Talents Personalberatung;;Hamburg;;;https://bestcruiter.com/person/thomas-kuehnlenz
Senior Recruitment Consultant - IT-Infrastruktur und DevOps Denise Tempelhagen;Evolution Personalvermittlungsgesellschaft mbH;;Hamburg;;;https://bestcruiter.com/person/denise-tempelhagen
Vanessa Wüstner;Evolution Personalvermittlungsgesellschaft mbH;;Frankfurt am Main;;;https://bestcruiter.com/person/vanessa-wuestner-1
Anne Vogel;Weissenberg Potentials;;Düsseldorf;;;https://bestcruiter.com/person/anne-vogel-1
Blagovest Alexandrov;Easy Consult Personaldienstleistungen GmbH;;Frankfurt am Main;4.80;1 Empfehlungen;https://bestcruiter.com/person/blagovest-alexandrov-1
Isabell Lübkemann - Senior Consultant - .NET / C# Frankfurt a. M.;Evolution Personalvermittlungsgesellschaft mbH;;Frankfurt;5.00;1 Empfehlungen;https://bestcruiter.com/person/isabell-luebkemann-seniorconsultant-netcfrankfurtam
Linda Mally;Göbel Automobil Personalberatung;;Hallbergmoos;;;https://bestcruiter.com/person/linda-mally
Pia Leyerer;Göbel Automobil Personalberatung;;Hallbergmoos;;;https://bestcruiter.com/person/pia-leyerer
Julia Friedinger;Göbel Automobil Personalberatung;;Hallbergmoos;4.95;8 Empfehlungen;https://bestcruiter.com/person/julia-friedinger-1
Dr.-Ing. Volker Hillebrand;De Causmaecker & Partner;;Frankfurt am Main;;;https://bestcruiter.com/person/volker-hillebrand-1
Frank Zwicky;IESF AG;;Basel;;;https://bestcruiter.com/person/frank-zwicky
Frank Hinrichs;smart-recruiting Personalberatung Inhaber Frank Hinrichs;;Oldenburg;4.45;4 Empfehlungen;https://bestcruiter.com/person/frank-hinrichs-1
Siiri Mälzer;Rebel Recruiting;https://www.bestcruiter.com/personalberatung/rebel-recruiting;Köln;4.83;8 Empfehlungen;https://bestcruiter.com/person/siiri-maelzer
Jessica Wischum;Rebel Recruiting;https://www.bestcruiter.com/personalberatung/rebel-recruiting;Köln;4.83;8 Empfehlungen;https://bestcruiter.com/person/jessica-wischum
Margarita Yonkova;Easy Consult Personaldienstleistungen GmbH;;Frankfurt am Main;4.60;3 Empfehlungen;https://bestcruiter.com/person/margarita-yonkova
Andreas Reuer;Reuer Personalservice;;Kempten;;;https://bestcruiter.com/person/andreas-reuer
Alexander Balke;detim IT Consulting;;Frankfurt am Main;4.77;13 Empfehlungen;https://bestcruiter.com/person/alexander-balke-1
Simon Wilmerding;GULP Solution Services GmbH & Co. KG;;Frankfurt am Main;4.79;24 Empfehlungen;https://bestcruiter.com/person/simon-wilmerding
Roy Frankfurt;Clearstone GmbH;;München;;;https://bestcruiter.com/person/roy-frankfurt
Maximilian Nickel - Recruitment Consultant - Java Frankfurt;Evolution Personalvermittlungsgesellschaft mbH;;Frankfurt am Main;4.98;8 Empfehlungen;https://bestcruiter.com/person/maximilian-nickel-1
Christian Reimann;Cyber Security - Baumlink;;München;;;https://bestcruiter.com/person/christian-reimann-1
Alexander Kohlmeier;RECOTRAIN GmbH;;Berlin;;;https://bestcruiter.com/person/alexander-kohlmeier-1
Bahadir Battal;VeraPartners Leadership;;Heinsberg;4.96;10 Empfehlungen;https://bestcruiter.com/person/bahadir-battal-1
Stephanie Einhäupl;SThree;;München;4.82;13 Empfehlungen;https://bestcruiter.com/person/stephanie-einhaeupl-1
Lukas Knoll;PSD Group GmbH;;Frankfurt am Main;;;https://bestcruiter.com/person/lukas-knoll
Christian Hoppe;Torsten Alfes Executive Consultancy;;Düsseldorf;;;https://bestcruiter.com/person/christian-hoppe
Elena Zitano;Ardekay IT Recruitment;;Frankfurt am Main;4.98;13 Empfehlungen;https://bestcruiter.com/person/elena-zitano-1
Felix Schulz;Recrutio;;Dresden;;;https://bestcruiter.com/person/felix-schulz-1
Alexander John Baldock;A.B. Personalmanagement;;Gückingen;;;https://bestcruiter.com/person/alexanderjohn-baldock
